Samsung Galaxy S9_x,Samsung Galaxy S9_y,Samsung Galaxy A5_x,Samsung Galaxy A5_y,Samsung Galaxy S8_x,Samsung Galaxy S8_y,Samsung Galaxy NOTE9_x,Samsung Galaxy NOTE9_y,Samsung Galaxy J5_x,Samsung Galaxy J5_y,Samsung Galaxy A8_x,Samsung Galaxy A8_y,Samsung Galaxy NOTE8_x,Samsung Galaxy NOTE8_y,Samsung Galaxy S7_x,Samsung Galaxy S7_y
0.1149251908063888,0.0766167938709259,0.1005564704537391,-0.0407014302909374,0.1412622183561325,-0.0335198491811752,0.1149251908063888,0.0766167938709259,0.0239420160651206,0.0203507151454687,0.1173158809542656,0.059855043888092,0.2753416001796722,0.0407026708126068,0.0215484723448753,-0.0670396983623504
0.1077423691749572,0.0718282461166381,0.1077390760183334,-0.0430956296622753,0.1652049571275711,-0.0502797700464725,0.1077423691749572,0.0718282461166381,0.0203507151454687,0.0227449163794517,0.1125274822115898,0.0502782352268695,0.2490045726299286,0.0574625954031944,0.031125571578741,-0.0766167938709259
0.0957709923386573,0.064645417034626,0.0885854661464691,-0.0407014302909374,0.129290834069252,-0.0430969446897506,0.0957709923386573,0.064645417034626,0.0155623108148574,0.0311246216297149,0.1364694982767105,0.0526724383234977,0.2490045726299286,0.0598568692803382,-0.0023942748084664,-0.074222519993782
0.1101366430521011,0.0694339722394943,0.1005564704537391,-0.0407014302909374,0.1340793967247009,-0.0287312977015972,0.1101366430521011,0.0694339722394943,0.0167594123631715,0.0251391176134347,0.1412578970193863,0.0670376494526863,0.2561874091625213,0.0430969446897506,0.0215484723448753,-0.064645417034626
0.0909824445843696,0.074222519993782,0.1149216815829277,-0.0478840321302413,0.1388679444789886,-0.0191541984677314,0.0909824445843696,0.074222519993782,0.0119710080325603,0.0275333188474178,0.1268926858901977,0.0502782352268695,0.2466102987527847,0.0454912222921848,0.0215484723448753,-0.0694339722394943
0.1077423691749572,0.0861938893795013,0.1053448766469955,-0.0478840321302413,0.1652049571275711,-0.035914123058319,0.1077423691749572,0.0861938893795013,0.0179565120488405,0.0215478148311376,0.1244984865188598,0.0622492432594299,0.258581668138504,0.0454912222921848,0.0,-0.0790110677480697
0.1029538139700889,0.0670396983623504,0.0981622710824012,-0.0478840321302413,0.1268965601921081,-0.031125571578741,0.1029538139700889,0.0670396983623504,0.0167594123631715,0.0191536135971546,0.1244984865188598,0.0383072271943092,0.2609759569168091,0.0622511431574821,0.031125571578741,-0.0790110677480697
0.1173194646835327,0.0766167938709259,0.1125274822115898,-0.0478840321302413,0.1388679444789886,-0.031125571578741,0.1173194646835327,0.0766167938709259,0.0155623108148574,0.0323217213153839,0.119710087776184,0.0670376494526863,0.2633702158927917,0.0550683215260505,0.0095770992338657,-0.0837996155023574
0.1053480952978134,0.0909824445843696,0.1268926858901977,-0.0478840321302413,0.1484450399875641,-0.0215484723448753,0.1053480952978134,0.0909824445843696,0.0143652101978659,0.0191536135971546,0.1412578970193863,0.0550666376948356,0.2609759569168091,0.0526740476489067,0.0430969446897506,-0.0694339722394943
0.0933767184615135,0.0670396983623504,0.1125274822115898,-0.0454898327589035,0.1508393138647079,-0.0430969446897506,0.0933767184615135,0.0670396983623504,0.029927521944046,0.0179565120488405,0.119710087776184,0.0407014302909374,0.258581668138504,0.0454912222921848,0.0287312977015972,-0.0694339722394943
0.1005595400929451,0.0766167938709259,0.1173158809542656,-0.0478840321302413,0.1340793967247009,-0.0335198491811752,0.1005595400929451,0.0766167938709259,0.0263362191617488,0.0155623108148574,0.119710087776184,0.0526724383234977,0.2442160248756408,0.0502797700464725,0.0191541984677314,-0.0718282461166381
0.1340793967247009,0.0766167938709259,0.119710087776184,-0.0454898327589035,0.1268965601921081,-0.0407026708126068,0.1340793967247009,0.0766167938709259,0.0215478148311376,0.0215478148311376,0.1221042871475219,0.0478840321302413,0.2513988614082336,0.0766167938709259,0.0119713740423321,-0.0790110677480697
0.1053480952978134,0.074222519993782,0.1125274822115898,-0.0478840321302413,0.129290834069252,-0.0191541984677314,0.1053480952978134,0.074222519993782,0.0227449163794517,0.0203507151454687,0.119710087776184,0.059855043888092,0.2753416001796722,0.0430969446897506,0.0167599245905876,-0.0766167938709259
0.1053480952978134,0.0694339722394943,0.1005564704537391,-0.0311246216297149,0.1484450399875641,-0.0502797700464725,0.1053480952978134,0.0694339722394943,0.0179565120488405,0.0239420160651206,0.1388636976480484,0.0502782352268695,0.2633702158927917,0.0407026708126068,0.0119713740423321,-0.0694339722394943
0.1101366430521011,0.0766167938709259,0.1101332753896713,-0.0430956296622753,0.1388679444789886,-0.031125571578741,0.1101366430521011,0.0766167938709259,0.0155623108148574,0.0347159244120121,0.1364694982767105,0.0526724383234977,0.241821750998497,0.0622511431574821,0.0383083969354629,-0.0670396983623504
0.112530916929245,0.0670396983623504,0.1125274822115898,-0.0478840321302413,0.1340793967247009,-0.0502797700464725,0.112530916929245,0.0670396983623504,0.0179565120488405,0.0251391176134347,0.1244984865188598,0.0646434426307678,0.2513988614082336,0.0550683215260505,0.0191541984677314,-0.1005595400929451
0.1005595400929451,0.0837996155023574,0.1221042871475219,-0.0478840321302413,0.1245022863149643,-0.0454912222921848,0.1005595400929451,0.0837996155023574,0.0227449163794517,0.029927521944046,0.1268926858901977,0.0670376494526863,0.2513988614082336,0.0718282461166381,0.0287312977015972,-0.074222519993782
0.1005595400929451,0.0814053416252136,0.102950669825077,-0.0335188247263431,0.1556278616189956,-0.0335198491811752,0.1005595400929451,0.0814053416252136,0.0071826050989329,0.0203507151454687,0.1340752989053726,0.0550666376948356,0.2537931203842163,0.064645417034626,0.0215484723448753,-0.074222519993782
0.1245022863149643,0.0885881707072258,0.1101332753896713,-0.0430956296622753,0.1412622183561325,-0.0407026708126068,0.1245022863149643,0.0885881707072258,0.0131681095808744,0.029927521944046,0.1268926858901977,0.0526724383234977,0.2513988614082336,0.0454912222921848,0.031125571578741,-0.074222519993782
0.1053480952978134,0.0814053416252136,0.1077390760183334,-0.0526724383234977,0.1484450399875641,-0.0239427480846643,0.1053480952978134,0.0814053416252136,0.0167594123631715,0.0215478148311376,0.1244984865188598,0.0478840321302413,0.2442160248756408,0.0550683215260505,0.0239427480846643,-0.074222519993782
0.1077423691749572,0.064645417034626,0.0981622710824012,-0.0454898327589035,0.129290834069252,-0.0335198491811752,0.1077423691749572,0.064645417034626,0.0251391176134347,0.0263362191617488,0.1340752989053726,0.0670376494526863,0.2466102987527847,0.0502797700464725,0.0119713740423321,-0.0790110677480697
0.1053480952978134,0.0837996155023574,0.1053448766469955,-0.0478840321302413,0.1388679444789886,-0.0383083969354629,0.1053480952978134,0.0837996155023574,0.0191536135971546,0.0227449163794517,0.1340752989053726,0.0670376494526863,0.2513988614082336,0.0478854961693286,0.0119713740423321,-0.0766167938709259
0.112530916929245,0.0790110677480697,0.1053448766469955,-0.0430956296622753,0.129290834069252,-0.0622511431574821,0.112530916929245,0.0790110677480697,0.0179565120488405,0.0239420160651206,0.1149216815829277,0.0502782352268695,0.258581668138504,0.0598568692803382,0.0263370238244533,-0.0670396983623504
0.0981652662158012,0.0814053416252136,0.102950669825077,-0.0430956296622753,0.1364736706018448,-0.0335198491811752,0.0981652662158012,0.0814053416252136,0.0287304203957319,0.0131681095808744,0.1412578970193863,0.0526724383234977,0.2633702158927917,0.0550683215260505,0.0287312977015972,-0.0550683215260505
0.1077423691749572,0.0766167938709259,0.1077390760183334,-0.0430956296622753,0.1221080124378204,-0.0454912222921848,0.1077423691749572,0.0766167938709259,0.0143652101978659,0.0323217213153839,0.1340752989053726,0.0550666376948356,0.2681587934494018,0.0335198491811752,0.0167599245905876,-0.0957709923386573
0.1149251908063888,0.0790110677480697,0.119710087776184,-0.0502782352268695,0.1364736706018448,-0.0335198491811752,0.1149251908063888,0.0790110677480697,0.0203507151454687,0.0335188247263431,0.1364694982767105,0.0430956296622753,0.258581668138504,0.0550683215260505,0.0143656488507986,-0.0814053416252136
0.1077423691749572,0.074222519993782,0.1101332753896713,-0.0454898327589035,0.1412622183561325,-0.031125571578741,0.1077423691749572,0.074222519993782,0.0215478148311376,0.0275333188474178,0.1149216815829277,0.0670376494526863,0.2537931203842163,0.0670396983623504,0.0263370238244533,-0.0694339722394943
0.1029538139700889,0.0718282461166381,0.1101332753896713,-0.0383072271943092,0.129290834069252,-0.0430969446897506,0.1029538139700889,0.0718282461166381,0.0143652101978659,0.0311246216297149,0.1460463106632232,0.059855043888092,0.2657645046710968,0.0502797700464725,0.0239427480846643,-0.0718282461166381
0.1053480952978134,0.1053480952978134,0.1173158809542656,-0.0478840321302413,0.1412622183561325,-0.0263370238244533,0.1053480952978134,0.1053480952978134,0.0143652101978659,0.0239420160651206,0.1149216815829277,0.071826048195362,0.2633702158927917,0.0574625954031944,0.0167599245905876,-0.0694339722394943
0.0909824445843696,0.0718282461166381,0.1101332753896713,-0.0478840321302413,0.1388679444789886,-0.0383083969354629,0.0909824445843696,0.0718282461166381,0.0239420160651206,0.0227449163794517,0.1244984865188598,0.0574608407914638,0.258581668138504,0.0502797700464725,0.0215484723448753,-0.0790110677480697
0.1029538139700889,0.0670396983623504,0.102950669825077,-0.0454898327589035,0.1316851079463958,-0.0287312977015972,0.1029538139700889,0.0670396983623504,0.0143652101978659,0.0239420160651206,0.1316810995340347,0.0478840321302413,0.2561874091625213,0.0478854961693286,0.0263370238244533,-0.0837996155023574
0.112530916929245,0.0670396983623504,0.1077390760183334,-0.0478840321302413,0.1197137385606765,-0.0215484723448753,0.112530916929245,0.0670396983623504,0.0239420160651206,0.029927521944046,0.1268926858901977,0.0526724383234977,0.258581668138504,0.0622511431574821,0.0119713740423321,-0.0766167938709259
0.1101366430521011,0.0909824445843696,0.1125274822115898,-0.0478840321302413,0.1388679444789886,-0.0407026708126068,0.1101366430521011,0.0909824445843696,0.0215478148311376,0.0263362191617488,0.1268926858901977,0.0694318488240242,0.258581668138504,0.0430969446897506,0.0119713740423321,-0.074222519993782
0.1005595400929451,0.0790110677480697,0.119710087776184,-0.0478840321302413,0.1388679444789886,-0.0287312977015972,0.1005595400929451,0.0790110677480697,0.0191536135971546,0.0155623108148574,0.119710087776184,0.071826048195362,0.2753416001796722,0.0478854961693286,0.0191541984677314,-0.0550683215260505
0.112530916929245,0.0766167938709259,0.0981622710824012,-0.0454898327589035,0.1532335877418518,-0.0287312977015972,0.112530916929245,0.0766167938709259,0.0215478148311376,0.0191536135971546,0.119710087776184,0.0502782352268695,0.2681587934494018,0.0407026708126068,0.0191541984677314,-0.0598568692803382
0.1101366430521011,0.0694339722394943,0.1244984865188598,-0.0383072271943092,0.1268965601921081,-0.031125571578741,0.1101366430521011,0.0694339722394943,0.0275333188474178,0.0107739074155688,0.1173158809542656,0.0622492432594299,0.2657645046710968,0.0598568692803382,0.0287312977015972,-0.0694339722394943
0.1077423691749572,0.0933767184615135,0.1173158809542656,-0.0478840321302413,0.1364736706018448,-0.0263370238244533,0.1077423691749572,0.0933767184615135,0.0239420160651206,0.0119710080325603,0.1316810995340347,0.0742202550172805,0.2394274771213531,0.074222519993782,0.0383083969354629,-0.0766167938709259
0.112530916929245,0.074222519993782,0.1101332753896713,-0.0478840321302413,0.1268965601921081,-0.035914123058319,0.112530916929245,0.074222519993782,0.0239420160651206,0.0239420160651206,0.119710087776184,0.0454898327589035,0.2513988614082336,0.0598568692803382,0.0047885496169328,-0.0814053416252136
0.1053480952978134,0.0933767184615135,0.1149216815829277,-0.0478840321302413,0.1268965601921081,-0.0478854961693286,0.1053480952978134,0.0933767184615135,0.0179565120488405,0.0335188247263431,0.1149216815829277,0.0550666376948356,0.2537931203842163,0.0550683215260505,0.0383083969354629,-0.0622511431574821
0.1101366430521011,0.0670396983623504,0.1125274822115898,-0.0478840321302413,0.1460507661104202,-0.0287312977015972,0.1101366430521011,0.0670396983623504,0.0155623108148574,0.0263362191617488,0.1173158809542656,0.0574608407914638,0.2729473412036896,0.0574625954031944,0.031125571578741,-0.0670396983623504
0.112530916929245,0.0790110677480697,0.1173158809542656,-0.035913024097681,0.1340793967247009,-0.0287312977015972,0.112530916929245,0.0790110677480697,0.0179565120488405,0.0203507151454687,0.1173158809542656,0.059855043888092,0.2657645046710968,0.0718282461166381,0.0143656488507986,-0.0694339722394943
0.1077423691749572,0.0790110677480697,0.1149216815829277,-0.0430956296622753,0.1484450399875641,-0.0407026708126068,0.1077423691749572,0.0790110677480697,0.0155623108148574,0.0203507151454687,0.1340752989053726,0.0766144543886184,0.2609759569168091,0.0598568692803382,0.0287312977015972,-0.0526740476489067
0.0957709923386573,0.0837996155023574,0.1101332753896713,-0.0311246216297149,0.1436564922332763,-0.0383083969354629,0.0957709923386573,0.0837996155023574,0.0227449163794517,0.0347159244120121,0.1388636976480484,0.0574608407914638,0.2513988614082336,0.0718282461166381,0.0335198491811752,-0.074222519993782
0.1029538139700889,0.0885881707072258,0.0981622710824012,-0.0478840321302413,0.1316851079463958,-0.0526740476489067,0.1029538139700889,0.0885881707072258,0.0131681095808744,0.0143652101978659,0.1364694982767105,0.0670376494526863,0.258581668138504,0.0430969446897506,0.0191541984677314,-0.0670396983623504
0.1053480952978134,0.0670396983623504,0.1077390760183334,-0.0478840321302413,0.1364736706018448,-0.0335198491811752,0.1053480952978134,0.0670396983623504,0.0275333188474178,0.0179565120488405,0.1292868852615356,0.0766144543886184,0.2777358889579773,0.0454912222921848,0.0407026708126068,-0.064645417034626
0.1077423691749572,0.0670396983623504,0.1077390760183334,-0.0478840321302413,0.1436564922332763,-0.0383083969354629,0.1077423691749572,0.0670396983623504,0.0167594123631715,0.0251391176134347,0.102950669825077,0.0407014302909374,0.2777358889579773,0.0598568692803382,0.0335198491811752,-0.0670396983623504
0.0909824445843696,0.0718282461166381,0.1125274822115898,-0.0478840321302413,0.1508393138647079,-0.0407026708126068,0.0909824445843696,0.0718282461166381,0.0167594123631715,0.029927521944046,0.1221042871475219,0.0574608407914638,0.2609759569168091,0.0694339722394943,0.0167599245905876,-0.0814053416252136
0.0885881707072258,0.0790110677480697,0.1053448766469955,-0.0430956296622753,0.1436564922332763,-0.0478854961693286,0.0885881707072258,0.0790110677480697,0.0251391176134347,0.0430956296622753,0.1292868852615356,0.0430956296622753,0.2633702158927917,0.0598568692803382,0.0239427480846643,-0.074222519993782
0.0957709923386573,0.0814053416252136,0.1125274822115898,-0.0478840321302413,0.1484450399875641,-0.035914123058319,0.0957709923386573,0.0814053416252136,0.0191536135971546,0.0251391176134347,0.1412578970193863,0.0861912593245506,0.2537931203842163,0.0550683215260505,0.0287312977015972,-0.064645417034626
0.0933767184615135,0.0933767184615135,0.1077390760183334,-0.0454898327589035,0.1364736706018448,-0.035914123058319,0.0933767184615135,0.0933767184615135,0.0167594123631715,0.0227449163794517,0.1316810995340347,0.0502782352268695,0.2681587934494018,0.0574625954031944,0.0407026708126068,-0.0478854961693286
0.1101366430521011,0.0861938893795013,0.1149216815829277,-0.0430956296622753,0.1340793967247009,-0.0383083969354629,0.1101366430521011,0.0861938893795013,0.0263362191617488,0.0227449163794517,0.1101332753896713,0.0478840321302413,0.258581668138504,0.0790110677480697,0.0407026708126068,-0.064645417034626
0.1053480952978134,0.0718282461166381,0.1268926858901977,-0.0430956296622753,0.1388679444789886,-0.0335198491811752,0.1053480952978134,0.0718282461166381,0.0215478148311376,0.0191536135971546,0.1149216815829277,0.059855043888092,0.2561874091625213,0.0622511431574821,0.0215484723448753,-0.1005595400929451
0.1316851079463958,0.0861938893795013,0.1149216815829277,-0.0478840321302413,0.1412622183561325,-0.0407026708126068,0.1316851079463958,0.0861938893795013,0.0215478148311376,0.0203507151454687,0.1268926858901977,0.0622492432594299,0.2537931203842163,0.0502797700464725,0.0023942748084664,-0.0790110677480697
0.1005595400929451,0.0885881707072258,0.1101332753896713,-0.0430956296622753,0.1316851079463958,-0.0287312977015972,0.1005595400929451,0.0885881707072258,0.0203507151454687,0.0227449163794517,0.1221042871475219,0.0622492432594299,0.2490045726299286,0.0502797700464725,0.0167599245905876,-0.064645417034626
0.0981652662158012,0.0957709923386573,0.1173158809542656,-0.0478840321302413,0.1316851079463958,-0.0119713740423321,0.0981652662158012,0.0957709923386573,0.0215478148311376,0.0203507151454687,0.1388636976480484,0.0526724383234977,0.258581668138504,0.074222519993782,0.0143656488507986,-0.0766167938709259
0.112530916929245,0.074222519993782,0.119710087776184,-0.0430956296622753,0.1412622183561325,-0.031125571578741,0.112530916929245,0.074222519993782,0.0131681095808744,0.0251391176134347,0.1268926858901977,0.0430956296622753,0.2490045726299286,0.0574625954031944,0.0167599245905876,-0.0790110677480697
0.1101366430521011,0.074222519993782,0.1173158809542656,-0.0478840321302413,0.1340793967247009,-0.0383083969354629,0.1101366430521011,0.074222519993782,0.0191536135971546,0.0215478148311376,0.1388636976480484,0.0670376494526863,0.2657645046710968,0.074222519993782,0.035914123058319,-0.0670396983623504
0.0957709923386573,0.0837996155023574,0.0981622710824012,-0.0383072271943092,0.1149251908063888,-0.0478854961693286,0.0957709923386573,0.0837996155023574,0.0251391176134347,0.0203507151454687,0.1364694982767105,0.0383072271943092,0.2729473412036896,0.0550683215260505,0.0215484723448753,-0.1005595400929451
0.1077423691749572,0.0981652662158012,0.1077390760183334,-0.0430956296622753,0.1388679444789886,-0.0407026708126068,0.1077423691749572,0.0981652662158012,0.0179565120488405,0.0323217213153839,0.1316810995340347,0.0646434426307678,0.2513988614082336,0.0502797700464725,0.0239427480846643,-0.0526740476489067
0.1197137385606765,0.0694339722394943,0.1101332753896713,-0.0478840321302413,0.1221080124378204,-0.0335198491811752,0.1197137385606765,0.0694339722394943,0.0167594123631715,0.029927521944046,0.119710087776184,0.0694318488240242,0.2633702158927917,0.0478854961693286,0.0095770992338657,-0.0718282461166381
0.1101366430521011,0.064645417034626,0.1101332753896713,-0.0407014302909374,0.1508393138647079,-0.035914123058319,0.1101366430521011,0.064645417034626,0.0095768067985773,0.029927521944046,0.1244984865188598,0.0574608407914638,0.2633702158927917,0.0526740476489067,0.0215484723448753,-0.0622511431574821
0.0933767184615135,0.0861938893795013,0.1173158809542656,-0.0430956296622753,0.1484450399875641,-0.035914123058319,0.0933767184615135,0.0861938893795013,0.0227449163794517,0.0167594123631715,0.1316810995340347,0.0550666376948356,0.2657645046710968,0.0550683215260505,0.0335198491811752,-0.0694339722394943
0.1053480952978134,0.0790110677480697,0.1125274822115898,-0.0478840321302413,0.1340793967247009,-0.0550683215260505,0.1053480952978134,0.0790110677480697,0.0155623108148574,0.0203507151454687,0.1244984865188598,0.0646434426307678,0.258581668138504,0.0502797700464725,0.0335198491811752,-0.0454912222921848
0.1053480952978134,0.0837996155023574,0.1221042871475219,-0.0478840321302413,0.1268965601921081,-0.0335198491811752,0.1053480952978134,0.0837996155023574,0.0155623108148574,0.0215478148311376,0.1149216815829277,0.0622492432594299,0.2657645046710968,0.0430969446897506,0.0215484723448753,-0.0861938893795013
0.1149251908063888,0.0861938893795013,0.1221042871475219,-0.0526724383234977,0.1388679444789886,-0.035914123058319,0.1149251908063888,0.0861938893795013,0.0143652101978659,0.0251391176134347,0.1173158809542656,0.0622492432594299,0.2513988614082336,0.0694339722394943,0.0215484723448753,-0.0814053416252136
0.0981652662158012,0.0670396983623504,0.090979665517807,-0.0478840321302413,0.1316851079463958,-0.031125571578741,0.0981652662158012,0.0670396983623504,0.0347159244120121,0.0179565120488405,0.1244984865188598,0.059855043888092,0.2681587934494018,0.0598568692803382,0.0191541984677314,-0.0670396983623504
0.1101366430521011,0.0766167938709259,0.0981622710824012,-0.0454898327589035,0.1268965601921081,-0.0335198491811752,0.1101366430521011,0.0766167938709259,0.0323217213153839,0.0107739074155688,0.1125274822115898,0.0502782352268695,0.2633702158927917,0.0430969446897506,0.0,-0.0933767184615135
0.1029538139700889,0.0861938893795013,0.1125274822115898,-0.0430956296622753,0.1484450399875641,-0.0430969446897506,0.1029538139700889,0.0861938893795013,0.0215478148311376,0.0203507151454687,0.1244984865188598,0.059855043888092,0.2466102987527847,0.0502797700464725,0.0430969446897506,-0.074222519993782
0.1053480952978134,0.0718282461166381,0.1268926858901977,-0.0478840321302413,0.1460507661104202,-0.0478854961693286,0.1053480952978134,0.0718282461166381,0.0191536135971546,0.0167594123631715,0.1149216815829277,0.0502782352268695,0.2442160248756408,0.035914123058319,0.0047885496169328,-0.0766167938709259
0.1101366430521011,0.0814053416252136,0.119710087776184,-0.0454898327589035,0.1364736706018448,-0.035914123058319,0.1101366430521011,0.0814053416252136,0.0179565120488405,0.0251391176134347,0.119710087776184,0.0694318488240242,0.2490045726299286,0.0478854961693286,0.0383083969354629,-0.0502797700464725
0.1005595400929451,0.0814053416252136,0.1244984865188598,-0.0502782352268695,0.1316851079463958,-0.0454912222921848,0.1005595400929451,0.0814053416252136,0.0239420160651206,0.0251391176134347,0.1292868852615356,0.0454898327589035,0.2561874091625213,0.0574625954031944,0.0383083969354629,-0.074222519993782
0.1053480952978134,0.0718282461166381,0.1077390760183334,-0.0478840321302413,0.1197137385606765,-0.0383083969354629,0.1053480952978134,0.0718282461166381,0.0311246216297149,0.0155623108148574,0.1292868852615356,0.0670376494526863,0.2490045726299286,0.0550683215260505,0.0119713740423321,-0.0694339722394943
0.0909824445843696,0.0861938893795013,0.1101332753896713,-0.0526724383234977,0.1340793967247009,-0.0407026708126068,0.0909824445843696,0.0861938893795013,0.0323217213153839,0.0107739074155688,0.1077390760183334,0.0407014302909374,0.2633702158927917,0.0550683215260505,0.0335198491811752,-0.0670396983623504
0.0933767184615135,0.0790110677480697,0.1077390760183334,-0.0430956296622753,0.1245022863149643,-0.031125571578741,0.0933767184615135,0.0790110677480697,0.0239420160651206,0.0203507151454687,0.119710087776184,0.0430956296622753,0.2537931203842163,0.0502797700464725,0.0430969446897506,-0.0598568692803382
0.1005595400929451,0.0718282461166381,0.102950669825077,-0.0478840321302413,0.1412622183561325,-0.0335198491811752,0.1005595400929451,0.0718282461166381,0.0251391176134347,0.0095768067985773,0.1244984865188598,0.0550666376948356,0.241821750998497,0.064645417034626,0.0335198491811752,-0.0574625954031944
0.1197137385606765,0.0718282461166381,0.1316810995340347,-0.0478840321302413,0.1316851079463958,-0.0407026708126068,0.1197137385606765,0.0718282461166381,0.0119710080325603,0.0251391176134347,0.1173158809542656,0.0790086537599563,0.2633702158927917,0.0790110677480697,0.0287312977015972,-0.0766167938709259
0.1053480952978134,0.0718282461166381,0.1101332753896713,-0.0478840321302413,0.1268965601921081,-0.0239427480846643,0.1053480952978134,0.0718282461166381,0.0131681095808744,0.0239420160651206,0.1125274822115898,0.0526724383234977,0.2466102987527847,0.0502797700464725,0.0239427480846643,-0.0694339722394943
0.1101366430521011,0.0837996155023574,0.0981622710824012,-0.0478840321302413,0.1316851079463958,-0.0430969446897506,0.1101366430521011,0.0837996155023574,0.0167594123631715,0.029927521944046,0.119710087776184,0.0407014302909374,0.2490045726299286,0.0598568692803382,0.0287312977015972,-0.0598568692803382
0.112530916929245,0.0837996155023574,0.1149216815829277,-0.0526724383234977,0.1245022863149643,-0.0407026708126068,0.112530916929245,0.0837996155023574,0.0347159244120121,0.0119710080325603,0.1292868852615356,0.0574608407914638,0.2442160248756408,0.0478854961693286,0.0119713740423321,-0.0766167938709259
0.1101366430521011,0.0766167938709259,0.1173158809542656,-0.0478840321302413,0.1412622183561325,-0.0478854961693286,0.1101366430521011,0.0766167938709259,0.0071826050989329,0.0311246216297149,0.1053448766469955,0.059855043888092,0.258581668138504,0.0598568692803382,0.0215484723448753,-0.074222519993782
0.0981652662158012,0.0981652662158012,0.1125274822115898,-0.0454898327589035,0.1316851079463958,-0.0215484723448753,0.0981652662158012,0.0981652662158012,0.0239420160651206,0.0215478148311376,0.1532289087772369,0.0550666376948356,0.2609759569168091,0.064645417034626,0.0239427480846643,-0.0694339722394943
0.0861938893795013,0.0718282461166381,0.1268926858901977,-0.0478840321302413,0.1364736706018448,-0.035914123058319,0.0861938893795013,0.0718282461166381,0.0179565120488405,0.0143652101978659,0.1532289087772369,0.0574608407914638,0.2633702158927917,0.0550683215260505,0.0215484723448753,-0.0790110677480697
0.112530916929245,0.064645417034626,0.119710087776184,-0.0478840321302413,0.1388679444789886,-0.031125571578741,0.112530916929245,0.064645417034626,0.0167594123631715,0.0323217213153839,0.1292868852615356,0.0502782352268695,0.2609759569168091,0.0502797700464725,0.0215484723448753,-0.064645417034626
0.1029538139700889,0.0837996155023574,0.0981622710824012,-0.0478840321302413,0.1388679444789886,-0.0430969446897506,0.1029538139700889,0.0837996155023574,0.0251391176134347,0.0215478148311376,0.1077390760183334,0.0502782352268695,0.2561874091625213,0.0478854961693286,0.0407026708126068,-0.0670396983623504
0.0981652662158012,0.0814053416252136,0.1244984865188598,-0.0478840321302413,0.1316851079463958,-0.0335198491811752,0.0981652662158012,0.0814053416252136,0.0167594123631715,0.0215478148311376,0.1268926858901977,0.0526724383234977,0.2729473412036896,0.0526740476489067,0.0215484723448753,-0.0766167938709259
0.0861938893795013,0.0718282461166381,0.1388636976480484,-0.0478840321302413,0.1484450399875641,-0.0167599245905876,0.0861938893795013,0.0718282461166381,0.0227449163794517,0.0275333188474178,0.1364694982767105,0.071826048195362,0.2705530524253845,0.0574625954031944,-0.0023942748084664,-0.0837996155023574
0.1149251908063888,0.074222519993782,0.1005564704537391,-0.0478840321302413,0.1484450399875641,-0.0335198491811752,0.1149251908063888,0.074222519993782,0.0263362191617488,0.0215478148311376,0.1316810995340347,0.0478840321302413,0.2681587934494018,0.0622511431574821,0.0071828244253993,-0.0766167938709259
0.0909824445843696,0.0694339722394943,0.1125274822115898,-0.0478840321302413,0.1388679444789886,-0.0407026708126068,0.0909824445843696,0.0694339722394943,0.0227449163794517,0.0155623108148574,0.1412578970193863,0.0550666376948356,0.241821750998497,0.0454912222921848,0.031125571578741,-0.0574625954031944
0.1053480952978134,0.0694339722394943,0.1173158809542656,-0.0502782352268695,0.1340793967247009,-0.0407026708126068,0.1053480952978134,0.0694339722394943,0.0287304203957319,0.0239420160651206,0.1149216815829277,0.0550666376948356,0.258581668138504,0.0694339722394943,0.031125571578741,-0.0550683215260505
0.1077423691749572,0.0814053416252136,0.1053448766469955,-0.0478840321302413,0.1388679444789886,-0.0335198491811752,0.1077423691749572,0.0814053416252136,0.0119710080325603,0.0191536135971546,0.1388636976480484,0.0694318488240242,0.2633702158927917,0.0694339722394943,0.0191541984677314,-0.0766167938709259
0.1053480952978134,0.0837996155023574,0.1053448766469955,-0.0478840321302413,0.1388679444789886,-0.0215484723448753,0.1053480952978134,0.0837996155023574,0.0167594123631715,0.0239420160651206,0.119710087776184,0.0670376494526863,0.2513988614082336,0.0837996155023574,0.0023942748084664,-0.0790110677480697
0.1077423691749572,0.0766167938709259,0.1244984865188598,-0.0407014302909374,0.1436564922332763,-0.0407026708126068,0.1077423691749572,0.0766167938709259,0.0263362191617488,0.0131681095808744,0.1292868852615356,0.0550666376948356,0.2681587934494018,0.0550683215260505,0.0407026708126068,-0.0814053416252136
0.1173194646835327,0.0622511431574821,0.1053448766469955,-0.0478840321302413,0.1364736706018448,-0.0407026708126068,0.1173194646835327,0.0622511431574821,0.0275333188474178,0.0215478148311376,0.1173158809542656,0.0526724383234977,0.2681587934494018,0.0478854961693286,0.0071828244253993,-0.0790110677480697
0.0909824445843696,0.0861938893795013,0.102950669825077,-0.0502782352268695,0.1412622183561325,-0.0574625954031944,0.0909824445843696,0.0861938893795013,0.0179565120488405,0.0275333188474178,0.1268926858901977,0.0622492432594299,0.258581668138504,0.0526740476489067,0.0167599245905876,-0.0790110677480697
